Filename,Time (seconds),Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
mhwgo.mp3,170.15583,0.0757,0.0490,0.0000,0.0834,0.7581,0.0282,0.0426,0.0586,0.1625,0.0126,0.0157,1.0000
mhwgo.mp3,170.34159,0.0596,0.0856,1.0000,0.3925,0.2351,0.1296,0.2807,0.1722,0.0067,0.6135,0.1907,0.9960
mhwgo.mp3,170.52735,0.0300,0.0451,1.0000,0.3495,0.1963,0.0225,0.2361,0.1237,0.0274,0.5905,0.0959,0.7487
mhwgo.mp3,170.71311,0.0226,0.0621,0.9499,0.1025,0.1076,0.0757,0.0965,0.0372,0.0126,1.0000,0.0641,0.0864
mhwgo.mp3,170.89887,0.0414,0.0567,0.6323,0.1282,0.0672,0.0856,0.0980,0.0000,0.0057,1.0000,0.0833,0.0176
mhwgo.mp3,171.08463,0.0310,0.0561,0.5194,0.1703,0.0893,0.0621,0.0548,0.0637,0.0106,1.0000,0.1011,0.0351
mhwgo.mp3,171.27039,0.0241,0.0672,0.4385,0.1190,0.2117,0.0598,0.0739,0.0257,0.0000,1.0000,0.1184,0.0096
mhwgo.mp3,171.45615,0.0154,0.0881,0.3561,0.0998,0.1729,0.0183,0.0341,0.0373,0.0384,1.0000,0.0086,0.0883
mhwgo.mp3,171.64190,0.0380,0.1304,0.1293,0.1426,0.2013,0.0234,0.3894,0.0011,0.0545,1.0000,0.0939,0.0972
mhwgo.mp3,171.82766,0.0055,0.1319,0.0883,0.2718,0.0443,0.0336,0.5491,0.0132,0.0015,1.0000,0.1622,0.0721
mhwgo.mp3,172.01342,0.0304,0.0714,0.0760,0.0938,0.1413,0.0459,0.2644,0.0308,0.0282,1.0000,0.0265,0.0690
mhwgo.mp3,172.19918,0.0339,0.0435,0.8313,0.1036,0.1958,0.0178,0.1414,0.0158,0.0489,1.0000,0.0290,0.1436
mhwgo.mp3,172.38494,0.0499,0.0638,1.0000,0.0871,0.2549,0.0588,0.1654,0.0148,0.0907,0.7702,0.2329,0.1002
mhwgo.mp3,172.57070,0.0224,0.0773,0.5436,0.2739,0.0372,0.0383,0.0939,0.0291,0.0019,1.0000,0.0132,0.0936
mhwgo.mp3,172.75646,0.5807,0.0511,0.6566,0.0466,0.0783,0.1490,0.1495,0.0494,0.0049,1.0000,0.0438,0.2220
mhwgo.mp3,172.94222,1.0000,0.1081,0.6238,0.0647,0.0191,0.1295,0.0844,0.1614,0.0563,0.7850,0.0525,0.1739
mhwgo.mp3,173.12798,1.0000,0.0057,0.4642,0.0499,0.0765,0.1102,0.0378,0.8151,0.1398,0.0695,0.0625,0.0862
mhwgo.mp3,173.31374,0.8652,0.0681,0.1936,0.0290,0.1612,0.0717,0.0224,1.0000,0.0643,0.0111,0.0278,0.1385
mhwgo.mp3,173.49950,1.0000,0.0000,0.1196,0.0915,0.0899,0.0159,0.0329,0.8274,0.0247,0.0051,0.0175,0.1331
mhwgo.mp3,173.68526,0.8536,0.0238,0.1194,0.1517,0.0656,0.0217,0.0415,1.0000,0.0000,0.0703,0.0002,0.0982
mhwgo.mp3,173.87102,0.4113,0.0303,0.1398,0.1381,0.0252,0.0354,0.0227,1.0000,0.0074,0.0150,0.0597,0.0870
mhwgo.mp3,174.05678,0.9295,0.0410,0.1742,0.0900,0.9164,0.2123,0.1335,1.0000,0.1508,0.0000,0.2047,0.1865
mhwgo.mp3,174.24254,0.7323,0.0543,0.2325,0.0297,1.0000,0.1307,0.2354,0.7916,0.1362,0.0337,0.2285,0.1553
mhwgo.mp3,174.42830,0.6677,0.0224,0.0230,0.1836,0.5808,0.0065,0.1156,1.0000,0.0431,0.0659,0.0628,0.1309
mhwgo.mp3,174.61406,0.7908,0.0137,0.0708,0.2051,0.2881,0.0246,0.1914,1.0000,0.1116,0.0231,0.0503,0.9497
mhwgo.mp3,174.79982,0.8270,0.0231,0.0960,0.1989,0.3451,0.0046,0.4424,1.0000,0.0545,0.0320,0.2404,0.5981
mhwgo.mp3,174.98558,0.3691,0.0393,0.2084,0.1911,0.1326,0.0260,0.2057,1.0000,0.0169,0.1645,0.2646,0.3257
mhwgo.mp3,175.17134,0.1938,0.0642,1.0000,0.0940,0.1172,0.0485,0.2498,0.9424,0.0413,0.5384,0.2524,0.0300
mhwgo.mp3,175.35710,0.0255,0.0113,1.0000,0.0691,0.0527,0.0488,0.1037,0.3918,0.0430,0.4939,0.0426,0.1197
mhwgo.mp3,175.54286,0.0298,0.0959,1.0000,0.0626,0.0577,0.1579,0.1361,0.0801,0.0966,0.9297,0.0310,0.0110
mhwgo.mp3,175.72862,0.0622,0.0422,0.6933,0.0264,0.0947,0.0850,0.1685,0.0104,0.0115,1.0000,0.0885,0.0000
mhwgo.mp3,175.91438,0.0680,0.0404,0.6147,0.1778,0.1556,0.0427,0.0387,0.0285,0.0246,1.0000,0.0963,0.0157
mhwgo.mp3,176.10014,0.0261,0.0496,0.4170,0.0302,0.1941,0.0607,0.0449,0.0351,0.0039,1.0000,0.1292,0.0327
mhwgo.mp3,176.28590,0.1162,0.0945,0.2968,0.0521,0.1705,0.0979,0.0397,0.0299,0.0847,1.0000,0.0521,0.1231
mhwgo.mp3,176.47166,0.1312,0.0603,0.1504,0.1451,0.1109,0.0291,0.5194,0.0894,0.0198,1.0000,0.0989,0.5735
mhwgo.mp3,176.65741,0.0701,0.2372,0.2083,0.0934,0.2097,0.1239,1.0000,0.0154,0.0910,0.8426,0.7713,0.8867
mhwgo.mp3,176.84317,0.0414,0.1047,0.1184,0.0660,0.1762,0.0560,0.4201,0.0297,0.0193,1.0000,0.0353,0.5655
mhwgo.mp3,177.02893,0.6853,0.0951,0.4607,0.1442,0.2382,0.0461,0.0349,0.1289,0.0792,1.0000,0.0422,0.1103
mhwgo.mp3,177.21469,0.7919,0.0803,0.7282,0.1483,0.2898,0.1082,0.0888,0.1599,0.2323,1.0000,0.0749,0.1357
mhwgo.mp3,177.40045,0.3342,0.2057,0.2477,0.1178,0.0796,0.0690,0.0495,0.0941,0.0001,1.0000,0.0065,0.0605
mhwgo.mp3,177.58621,0.3674,0.0859,0.0364,0.0587,1.0000,0.2112,0.0100,0.1717,0.1490,0.6875,0.0520,0.5088
mhwgo.mp3,177.77197,0.2658,0.0000,0.0089,0.0447,1.0000,0.0545,0.1909,0.0796,0.0974,0.4216,0.0575,0.3406
mhwgo.mp3,177.95773,0.1095,0.0492,0.0000,0.0156,0.7041,0.0586,0.0235,0.1629,0.0402,0.0194,0.0266,1.0000
mhwgo.mp3,178.14349,0.0347,0.0730,0.0772,0.0759,0.3818,0.1106,0.1193,0.0848,0.0659,0.0103,0.0578,1.0000
mhwgo.mp3,178.32925,0.0575,0.0385,0.0191,0.0095,0.6859,0.0042,0.0982,0.0312,0.0575,0.0168,0.0084,1.0000
mhwgo.mp3,178.51501,0.0754,0.0298,0.0824,0.0338,0.5858,0.0739,0.0419,0.2005,0.0749,0.0106,0.0332,1.0000
mhwgo.mp3,178.70077,0.0402,0.0832,0.1105,0.1078,0.2190,0.1344,0.1965,0.0795,0.0921,0.1295,0.2175,1.0000
mhwgo.mp3,178.88653,0.0563,0.0548,0.0609,0.1979,0.1426,0.1037,0.4445,0.0757,0.0607,0.3374,0.3385,1.0000
mhwgo.mp3,179.07229,0.0396,0.1845,0.0296,0.1362,0.2851,0.1368,0.3482,0.0931,0.1067,0.6659,0.0729,1.0000
mhwgo.mp3,179.25805,0.0221,0.0877,0.0172,0.1766,0.0499,0.1962,0.2343,0.0448,0.0611,0.5190,0.0398,1.0000
mhwgo.mp3,179.44381,0.0795,0.0926,0.0839,0.0851,0.5787,0.1580,0.1543,0.3823,0.2244,0.1549,0.1621,1.0000
mhwgo.mp3,179.62957,0.0712,0.0084,0.1733,0.1382,0.5969,0.2471,0.0652,0.7006,0.1523,0.0741,0.0416,1.0000
mhwgo.mp3,179.81533,0.0581,0.0735,0.1105,0.0665,0.3937,0.0717,0.1378,0.4245,0.0844,0.0377,0.0410,1.0000
mhwgo.mp3,180.00109,0.0374,0.0422,1.0000,0.3064,0.2371,0.0159,0.4720,0.1977,0.0285,0.2764,0.3389,0.7376
mhwgo.mp3,180.18685,0.0453,0.0407,1.0000,0.2996,0.2606,0.0208,0.4577,0.2800,0.0126,0.4152,0.2478,0.6645
mhwgo.mp3,180.37261,0.0575,0.0442,1.0000,0.1998,0.0543,0.1080,0.3791,0.0095,0.0739,0.9013,0.2791,0.0603
mhwgo.mp3,180.55837,0.0000,0.0478,0.7682,0.0183,0.2381,0.1197,0.2592,0.2272,0.0868,1.0000,0.0385,0.1947
mhwgo.mp3,180.74413,0.0180,0.0135,0.7082,0.2594,0.2472,0.0231,0.2094,0.3712,0.1409,1.0000,0.0641,0.2601
mhwgo.mp3,180.92989,0.0697,0.0139,0.6720,0.1568,0.1351,0.0578,0.1569,0.3422,0.0542,1.0000,0.0484,0.1142
mhwgo.mp3,181.11565,0.0088,0.0816,0.4436,0.1297,0.0577,0.1675,0.1633,0.1569,0.1715,1.0000,0.0271,0.1332
mhwgo.mp3,181.30141,0.0252,0.1339,0.2491,0.0841,0.1514,0.0434,0.5000,0.0678,0.0425,1.0000,0.1694,0.0353
mhwgo.mp3,181.48717,0.0142,0.0483,0.2065,0.1305,0.0798,0.0854,0.4403,0.0163,0.0347,1.0000,0.0828,0.0814
mhwgo.mp3,181.67293,0.0143,0.1012,0.1192,0.0608,0.2243,0.0402,0.2246,0.1136,0.0266,1.0000,0.0212,0.0802
mhwgo.mp3,181.85868,0.0406,0.0439,0.5130,0.1795,0.1653,0.0214,0.0634,0.0764,0.0387,1.0000,0.0169,0.0996
mhwgo.mp3,182.04444,0.0109,0.0816,0.5989,0.1631,0.1138,0.0923,0.4185,0.0319,0.0681,1.0000,0.1400,0.1272
mhwgo.mp3,182.23020,0.0112,0.0846,0.3875,0.1962,0.0287,0.0978,0.5784,0.0475,0.0153,1.0000,0.1197,0.1126
mhwgo.mp3,182.41596,1.0000,0.0596,0.0301,0.1538,0.4507,0.2980,0.3061,0.3429,0.0485,0.6385,0.0392,0.0800
mhwgo.mp3,182.60172,1.0000,0.0493,0.0402,0.0185,0.7388,0.0872,0.2281,0.5330,0.2304,0.1510,0.0000,0.0855
mhwgo.mp3,182.78748,1.0000,0.0166,0.0318,0.0464,0.5897,0.0137,0.0607,0.7770,0.1426,0.0167,0.0005,0.1611
mhwgo.mp3,182.97324,1.0000,0.0067,0.0310,0.0197,0.5435,0.0291,0.0215,0.9409,0.0367,0.0278,0.0000,0.3420
mhwgo.mp3,183.15900,1.0000,0.0183,0.0095,0.0512,0.4081,0.0036,0.0600,0.5031,0.0685,0.0084,0.0232,0.0649
mhwgo.mp3,183.34476,0.8076,0.0218,0.0262,0.1168,0.2564,0.0146,0.0454,1.0000,0.0389,0.0467,0.0000,0.1735
mhwgo.mp3,183.53052,0.3582,0.0265,0.1363,0.1043,0.3939,0.0165,0.0097,1.0000,0.0460,0.0006,0.0378,0.0837
mhwgo.mp3,183.71628,0.3600,0.0685,0.1167,0.0712,1.0000,0.1763,0.1012,0.9609,0.0382,0.0818,0.0152,0.2353
mhwgo.mp3,183.90204,0.2105,0.0685,0.0474,0.0846,0.5945,0.0279,0.0777,1.0000,0.0286,0.0668,0.0000,0.1231
mhwgo.mp3,184.08780,0.1537,0.0475,0.0386,0.1771,0.1841,0.0278,0.0331,1.0000,0.0085,0.0422,0.0032,0.2262
mhwgo.mp3,184.27356,0.7132,0.0078,0.1101,0.1504,0.1168,0.0727,0.0371,1.0000,0.0040,0.0781,0.0092,0.1756
mhwgo.mp3,184.45932,0.5744,0.0350,0.1375,0.0814,0.1195,0.0064,0.0312,1.0000,0.0238,0.0041,0.0996,0.0536
mhwgo.mp3,184.64508,0.3430,0.0221,0.1150,0.0839,0.0171,0.0487,0.0206,1.0000,0.0006,0.0136,0.0482,0.1003
mhwgo.mp3,184.83084,0.7098,0.0183,0.1094,0.1020,0.0812,0.0275,0.1276,1.0000,0.0000,0.0894,0.0377,0.1313
mhwgo.mp3,185.01660,1.0000,0.3761,0.3835,0.2537,0.2067,0.0545,0.3858,0.9389,0.0322,0.0377,0.1305,0.2158
mhwgo.mp3,185.20236,0.7356,0.0093,1.0000,0.2916,0.1854,0.0008,0.1366,0.6382,0.0721,0.0320,0.0415,0.2355
mhwgo.mp3,185.38812,0.4417,0.0286,0.9020,0.3368,1.0000,0.2841,0.1043,0.3181,0.2391,0.0317,0.2461,0.1789
mhwgo.mp3,185.57388,0.1974,0.1366,0.0846,0.1524,1.0000,0.0324,0.1411,0.0172,0.0944,0.0711,0.0767,0.1067
mhwgo.mp3,185.75964,0.3068,0.0425,0.0137,0.1939,1.0000,0.1012,0.1294,0.7185,0.0440,0.1135,0.0364,0.1383
mhwgo.mp3,185.94540,1.0000,0.0000,0.1230,0.1007,0.2731,0.0774,0.0154,0.7247,0.0991,0.0312,0.0105,0.2560
mhwgo.mp3,186.13116,1.0000,0.0000,0.1280,0.2174,0.1040,0.0418,0.0697,0.5405,0.0752,0.0000,0.0781,0.2387
mhwgo.mp3,186.31692,0.6002,0.0442,1.0000,0.2739,0.2243,0.0555,0.0667,0.3336,0.0798,0.0062,0.1118,0.3718
mhwgo.mp3,186.50268,0.5942,0.0160,1.0000,0.2614,0.4011,0.2226,0.0544,0.2905,0.1734,0.1086,0.1322,0.2125
mhwgo.mp3,186.68844,0.1187,0.1787,0.3884,0.2279,1.0000,0.0878,0.2139,0.0131,0.1487,0.0546,0.1265,0.2038
mhwgo.mp3,186.87420,0.1664,0.0931,0.0906,0.1198,1.0000,0.0849,0.2552,0.0888,0.1195,0.0494,0.0745,0.1802
mhwgo.mp3,187.05995,0.0618,0.0812,0.1912,0.1361,0.6771,0.1697,1.0000,0.0696,0.0941,0.0122,0.2132,0.1874
mhwgo.mp3,187.24571,0.1211,0.0046,0.0218,0.1435,1.0000,0.0804,0.1734,0.2739,0.1512,0.0661,0.1218,0.3315
mhwgo.mp3,187.43147,0.0147,0.0000,0.0208,0.0345,1.0000,0.0934,0.0239,0.2665,0.0985,0.0658,0.0424,0.4630
mhwgo.mp3,187.61723,0.0673,0.0313,0.0531,0.1167,1.0000,0.0169,0.0152,0.3389,0.1159,0.0000,0.0974,0.8632
mhwgo.mp3,187.80299,0.0639,0.0137,0.0270,0.0238,0.8966,0.0000,0.0040,0.2683,0.0401,0.0094,0.0744,1.0000
mhwgo.mp3,187.98875,0.0815,0.0131,0.0249,0.0332,0.9953,0.0050,0.0026,0.1125,0.1416,0.0099,0.0025,1.0000
mhwgo.mp3,188.17451,0.0553,0.0710,0.0317,0.0447,0.7023,0.0206,0.0224,0.1532,0.1137,0.0263,0.0013,1.0000
mhwgo.mp3,188.36027,0.0881,0.0492,0.0553,0.0942,0.2841,0.0124,0.3981,0.0230,0.0797,0.0621,0.0824,1.0000
mhwgo.mp3,188.54603,0.0729,0.0291,0.0484,0.0799,0.2163,0.0000,0.5344,0.0187,0.0816,0.0401,0.0536,1.0000
mhwgo.mp3,188.73179,0.0555,0.0229,0.0934,0.1160,0.0230,0.0346,0.5847,0.0396,0.0742,0.0427,0.0694,1.0000
mhwgo.mp3,188.91755,0.0330,0.0544,0.1137,0.1144,0.0233,0.0137,0.3885,0.2155,0.0019,0.0348,0.0653,1.0000
mhwgo.mp3,189.10331,0.0955,0.0469,0.0636,0.0973,0.0623,0.0444,0.1104,0.5072,0.0379,0.0690,0.0221,1.0000
mhwgo.mp3,189.28907,0.0081,0.0498,0.1433,0.1192,0.0589,0.0572,0.0900,0.6476,0.0160,0.0533,0.0703,1.0000
mhwgo.mp3,189.47483,0.0123,0.0293,0.1249,0.0900,0.0548,0.0420,0.1370,0.2510,0.0686,0.0441,0.0373,1.0000
mhwgo.mp3,189.66059,0.0384,0.0404,1.0000,0.2169,0.1558,0.0311,0.2031,0.1059,0.0499,0.5140,0.1239,0.7483
mhwgo.mp3,189.84635,0.0099,0.0667,1.0000,0.1408,0.0798,0.0642,0.1362,0.1020,0.0733,0.6189,0.4016,0.1937
mhwgo.mp3,190.03211,0.0032,0.0694,0.8478,0.1226,0.0967,0.0428,0.0821,0.0636,0.0185,1.0000,0.1158,0.0457
mhwgo.mp3,190.21787,0.0411,0.0485,0.5106,0.0402,0.1770,0.0243,0.0466,0.0079,0.0231,1.0000,0.0666,0.0117
mhwgo.mp3,190.40363,0.0615,0.0482,0.5543,0.1211,0.1393,0.0549,0.1054,0.0279,0.0009,1.0000,0.0610,0.0535
mhwgo.mp3,190.58939,0.0253,0.0618,0.3633,0.0971,0.1246,0.0338,0.0447,0.0257,0.0078,1.0000,0.0165,0.0546
mhwgo.mp3,190.77515,0.0136,0.1457,0.1109,0.0422,0.6462,0.0305,0.0945,0.0392,0.0334,1.0000,0.0730,0.0691
mhwgo.mp3,190.96091,0.0587,0.0717,0.1053,0.0047,1.0000,0.1517,0.0734,0.0110,0.0685,0.9634,0.1009,0.0710
mhwgo.mp3,191.14667,0.0048,0.0811,0.0419,0.0568,0.5283,0.0299,0.0734,0.0448,0.0234,1.0000,0.0135,0.0904
mhwgo.mp3,191.33243,0.1297,0.0908,0.7702,0.1168,0.0000,0.4691,0.1602,0.0170,0.0742,1.0000,0.0573,0.0701
mhwgo.mp3,191.51819,0.0196,0.0779,1.0000,0.1977,0.4049,0.0807,0.4808,0.0385,0.1106,0.9179,0.1330,0.2949
mhwgo.mp3,191.70395,0.0315,0.0251,1.0000,0.1858,0.0750,0.0421,0.4745,0.0348,0.0000,0.7010,0.1744,0.1774
mhwgo.mp3,191.88971,0.0407,0.0454,0.9496,0.1785,0.1841,0.0632,0.2795,0.1793,0.0168,1.0000,0.0561,0.2547
mhwgo.mp3,192.07546,0.9068,0.1566,0.8748,0.0955,0.0000,0.1413,0.1699,0.1522,0.0000,1.0000,0.0430,0.0744
mhwgo.mp3,192.26122,1.0000,0.0577,0.6747,0.1262,0.0370,0.0132,0.1934,0.7667,0.0322,0.3975,0.1176,0.3014
mhwgo.mp3,192.44698,0.5592,0.0000,0.4766,0.1215,0.0000,0.0496,0.0623,1.0000,0.0952,0.0080,0.0382,0.2705
mhwgo.mp3,192.63274,0.9767,0.0052,0.3089,0.0281,0.1047,0.0534,0.0359,1.0000,0.0343,0.0000,0.0099,0.2417
mhwgo.mp3,192.81850,1.0000,0.0041,0.0972,0.0802,0.1054,0.0150,0.0760,0.8726,0.0330,0.0084,0.0318,0.0603
mhwgo.mp3,193.00426,0.5302,0.0405,0.1166,0.1296,0.0531,0.0320,0.0374,1.0000,0.0231,0.0423,0.0047,0.1094
mhwgo.mp3,193.19002,0.6889,0.0113,0.3876,0.1215,0.3525,0.0031,0.0500,1.0000,0.1396,0.0000,0.0725,0.1957
mhwgo.mp3,193.37578,0.7575,0.0155,0.7106,0.2720,0.5211,0.0000,0.1739,1.0000,0.1901,0.0077,0.1461,0.2905
mhwgo.mp3,193.56154,0.4292,0.0547,0.2946,0.0823,0.2136,0.0000,0.0836,1.0000,0.0333,0.0361,0.0000,0.1511
mhwgo.mp3,193.74730,0.3183,0.0843,0.1286,0.2400,0.2528,0.0117,0.1052,1.0000,0.0247,0.0006,0.0997,0.2943
mhwgo.mp3,193.93306,0.3659,0.0000,0.2314,0.1111,1.0000,0.1675,0.2939,0.9214,0.0905,0.0000,0.0557,0.7945
mhwgo.mp3,194.11882,0.0657,0.0683,0.3166,0.2611,0.5436,0.1993,0.1989,1.0000,0.0578,0.2611,0.4326,0.2332
mhwgo.mp3,194.30458,0.1063,0.0520,0.3484,0.3991,0.1899,0.0404,0.2622,1.0000,0.1354,0.1632,0.2283,0.3444
mhwgo.mp3,194.49034,0.0120,0.0010,1.0000,0.0225,0.0487,0.1312,0.1414,0.3279,0.0049,0.6165,0.0260,0.0722
mhwgo.mp3,194.67610,0.0191,0.0341,1.0000,0.1001,0.0559,0.1647,0.0370,0.1434,0.0086,0.9199,0.0692,0.0147
mhwgo.mp3,194.86186,0.0213,0.0839,0.7663,0.0097,0.1634,0.0675,0.1255,0.0241,0.0635,1.0000,0.0286,0.0062
mhwgo.mp3,195.04762,0.0403,0.0473,0.5639,0.1565,0.0926,0.0630,0.0609,0.0438,0.0191,1.0000,0.0374,0.0589
mhwgo.mp3,195.23338,0.0286,0.0537,0.5180,0.0773,0.1309,0.0390,0.0554,0.0113,0.0000,1.0000,0.0111,0.0521
mhwgo.mp3,195.41914,0.0061,0.0757,0.2694,0.0837,0.1622,0.0327,0.0406,0.0433,0.0068,1.0000,0.0534,0.0626
mhwgo.mp3,195.60490,0.1020,0.0523,0.2329,0.0733,0.1816,0.0558,0.4321,0.1028,0.0138,1.0000,0.1503,0.7146
mhwgo.mp3,195.79066,0.1648,0.1188,0.2566,0.1945,0.1163,0.1107,1.0000,0.1777,0.0056,0.8929,0.6064,0.9285
mhwgo.mp3,195.97642,0.0442,0.0933,0.1815,0.0196,0.1523,0.0378,0.4770,0.0277,0.0150,1.0000,0.0386,0.4686
mhwgo.mp3,196.16218,0.5887,0.1427,0.4262,0.2071,0.1582,0.1356,0.0808,0.1263,0.0796,1.0000,0.2047,0.1257
mhwgo.mp3,196.34794,0.6453,0.1247,0.7774,0.1117,0.3334,0.0556,0.0235,0.1735,0.1276,1.0000,0.0261,0.2984
mhwgo.mp3,196.53370,0.4009,0.0927,0.3765,0.0322,0.2111,0.0262,0.0292,0.1272,0.0135,1.0000,0.0240,0.0662
mhwgo.mp3,196.71946,0.7056,0.1141,0.2588,0.0457,0.7767,0.2564,0.0388,0.1350,0.3305,1.0000,0.0000,0.2365
mhwgo.mp3,196.90522,0.4061,0.0337,0.0000,0.0395,1.0000,0.0795,0.1210,0.1328,0.1186,0.5073,0.2274,0.0982
mhwgo.mp3,197.09098,0.0244,0.0304,0.0193,0.0546,0.8421,0.0025,0.0187,0.1967,0.1477,0.0043,0.0250,1.0000
mhwgo.mp3,197.27673,0.0529,0.0834,0.0000,0.0560,0.4288,0.0676,0.0026,0.1218,0.0728,0.0004,0.0289,1.0000
mhwgo.mp3,197.46249,0.0532,0.0632,0.0199,0.0402,0.4967,0.0406,0.0987,0.0517,0.1171,0.0295,0.0011,1.0000
mhwgo.mp3,197.64825,0.0658,0.0324,0.0773,0.0536,0.5559,0.1280,0.0020,0.1123,0.1000,0.0279,0.0008,1.0000
mhwgo.mp3,197.83401,0.0323,0.0404,0.0707,0.0144,0.3810,0.0172,0.1078,0.0750,0.0709,0.0202,0.0029,1.0000
mhwgo.mp3,198.01977,0.0466,0.0536,0.0783,0.1524,0.1437,0.2111,0.2806,0.0523,0.0510,0.4755,0.2127,1.0000
mhwgo.mp3,198.20553,0.0964,0.0760,0.0336,0.3004,0.1941,0.0588,0.4378,0.1547,0.0215,0.4804,0.1812,1.0000
mhwgo.mp3,198.39129,0.0385,0.0605,0.0453,0.1576,0.0577,0.2130,0.2467,0.0132,0.1061,0.6662,0.0058,1.0000
mhwgo.mp3,198.57705,0.0290,0.0630,0.1560,0.1218,0.5020,0.1781,0.2130,0.4378,0.0620,0.2996,0.2111,1.0000
mhwgo.mp3,198.76281,0.0719,0.0619,0.1131,0.0853,0.7159,0.0695,0.2830,0.4601,0.2811,0.0052,0.1422,1.0000
mhwgo.mp3,198.94857,0.0682,0.0064,0.1344,0.1413,0.4722,0.0179,0.1679,0.6365,0.0665,0.0412,0.0572,1.0000
mhwgo.mp3,199.13433,0.0821,0.1529,0.9572,0.2221,0.2999,0.0571,0.4920,0.4283,0.0000,0.2196,0.2308,1.0000
mhwgo.mp3,199.32009,0.0442,0.0000,1.0000,0.2788,0.3031,0.0147,0.4427,0.1436,0.0565,0.4249,0.2643,0.6969
mhwgo.mp3,199.50585,0.1337,0.0582,1.0000,0.2270,0.0714,0.1256,0.3598,0.0253,0.0878,0.8238,0.1920,0.1536
mhwgo.mp3,199.69161,0.0091,0.2841,0.5694,0.1898,0.1399,0.1423,0.3055,0.0907,0.1075,1.0000,0.2056,0.0374
mhwgo.mp3,199.87737,0.0335,0.0317,0.6524,0.2329,0.1702,0.0889,0.1599,0.2932,0.0806,1.0000,0.0422,0.2069
mhwgo.mp3,200.06313,0.0181,0.0689,0.7323,0.2797,0.0617,0.0834,0.0290,0.4928,0.1112,1.0000,0.2232,0.0731
mhwgo.mp3,200.24889,0.0246,0.0640,0.5942,0.2543,0.0695,0.0840,0.1653,0.1805,0.2179,1.0000,0.0045,0.1487
mhwgo.mp3,200.43465,0.0035,0.0807,0.1806,0.1262,0.1663,0.0278,0.3496,0.0469,0.0615,1.0000,0.0770,0.1040
mhwgo.mp3,200.62041,0.0790,0.1509,0.1450,0.0652,0.1826,0.1299,0.5296,0.1059,0.0262,1.0000,0.1402,0.0503
mhwgo.mp3,200.80617,0.0070,0.0928,0.1299,0.0502,0.1974,0.0186,0.2498,0.0955,0.0288,1.0000,0.0335,0.0796
mhwgo.mp3,200.99193,0.0089,0.0933,0.9702,0.1186,0.2824,0.1832,0.4388,0.0104,0.1872,1.0000,0.1097,0.2433
mhwgo.mp3,201.17769,0.0494,0.0833,1.0000,0.1841,0.3761,0.1690,0.7356,0.0150,0.1904,0.7252,0.1572,0.2858
mhwgo.mp3,201.36345,0.0000,0.0856,0.6668,0.2420,0.1013,0.0823,0.5033,0.0367,0.0485,1.0000,0.0713,0.1247
mhwgo.mp3,201.54921,0.5123,0.2230,0.4960,0.0186,0.1547,0.1434,0.5826,0.0466,0.0000,1.0000,0.1197,0.1920
mhwgo.mp3,201.73497,1.0000,0.1666,0.3958,0.0676,0.1204,0.1441,0.6867,0.0484,0.0544,0.7480,0.1077,0.0175
mhwgo.mp3,201.92073,1.0000,0.1073,0.4259,0.0323,0.1674,0.0023,0.7096,0.6495,0.1177,0.1500,0.1298,0.1239
mhwgo.mp3,202.10649,0.7783,0.0062,0.0591,0.0636,0.3270,0.0361,0.1787,1.0000,0.1292,0.0077,0.0157,0.1482
mhwgo.mp3,202.29224,0.9253,0.0421,0.0050,0.1314,0.2630,0.0268,0.1194,1.0000,0.0716,0.0101,0.0148,0.1668
mhwgo.mp3,202.47800,1.0000,0.0000,0.0568,0.0889,0.2533,0.0324,0.0487,0.9855,0.0311,0.0327,0.0475,0.1995
mhwgo.mp3,202.66376,0.6891,0.0226,0.0690,0.1015,0.1044,0.0052,0.0649,1.0000,0.0248,0.0106,0.0084,0.1738
mhwgo.mp3,202.84952,0.5710,0.1246,0.3439,0.2767,0.1704,0.0121,0.0573,1.0000,0.0592,0.0404,0.0204,0.1623
mhwgo.mp3,203.03528,0.3134,0.0536,0.4968,0.2793,0.1488,0.0492,0.0308,1.0000,0.0203,0.0756,0.1047,0.0490
mhwgo.mp3,203.22104,0.0806,0.0581,0.2851,0.0997,0.0505,0.0401,0.0105,1.0000,0.0460,0.0044,0.0000,0.1773
mhwgo.mp3,203.40680,0.0882,0.1526,0.1214,0.0952,0.5330,0.2139,0.0199,1.0000,0.1233,0.3799,0.1861,0.0513
mhwgo.mp3,203.59256,0.0334,0.1818,0.1613,0.0195,1.0000,0.3671,0.2774,0.3174,0.3874,0.6929,0.1022,0.2121
mhwgo.mp3,203.77832,0.0644,0.0318,0.1740,0.1599,0.5584,0.0452,0.1073,1.0000,0.3009,0.6156,0.0613,0.1097
mhwgo.mp3,203.96408,0.0775,0.0000,0.5140,0.2907,0.0685,0.0929,0.0688,1.0000,0.1436,0.0169,0.3807,0.3755
mhwgo.mp3,204.14984,0.0987,0.0021,1.0000,0.2749,0.2234,0.0000,0.1262,0.9187,0.0352,0.1703,0.2804,0.4775
mhwgo.mp3,204.33560,0.0155,0.0081,1.0000,0.0764,0.0333,0.0772,0.0638,0.3895,0.0320,0.0688,0.1471,0.4907
